region,year_gdp,log_gdp
DEA4,1999,10.847176501841355
DEA4,2000,10.858569097477455
DEA4,2001,10.861456552223903
DEA4,2002,10.863713443999554
DEA4,2003,10.881368651509293
DEA4,2004,10.9051701673938
DEA4,2005,10.937415531662277
DEA4,2006,11.00110885033495
DEA4,2007,11.01135999995002
DEA4,2008,10.970385206825604
DEA4,2009,10.999499128948623
DEA4,2010,11.058015983744616
DEA4,2011,11.07982247497111
DEA4,2012,11.109065767500512
DEA4,2013,11.15584643940151
DEA4,2014,11.175756185471064
DEA4,2015,11.209951870867702
DEA4,2016,11.238316367591894
DEA4,2017,11.27214097323031
DEA4,2018,11.305716038524483
DEA4,2019,11.273061274651042
DEA5,1999,11.352316357659342
DEA5,2000,11.359172006240223
DEA5,2001,11.368193522580178
DEA5,2002,11.377661830022769
DEA5,2003,11.403069749914424
DEA5,2004,11.423022639040912
DEA5,2005,11.454224485516878
DEA5,2006,11.502341249254494
DEA5,2007,11.530332578253624
DEA5,2008,11.479504142793488
DEA5,2009,11.521547983978223
DEA5,2010,11.566220514508421
DEA5,2011,11.574995723702845
DEA5,2012,11.589383231336704
DEA5,2013,11.629266127573214
DEA5,2014,11.653144085660665
DEA5,2015,11.674860624107238
DEA5,2016,11.709365304789639
DEA5,2017,11.74370736964544
DEA5,2018,11.769193337995148
DEA5,2019,11.739945732101777
DEB,1999,11.446971542624794
DEB,2000,11.449464230018132
DEB,2001,11.469236029935725
DEB,2002,11.475826531250098
DEB,2003,11.506005376292258
DEB,2004,11.508572705442468
DEB,2005,11.547012542768208
DEB,2006,11.589296517282358
DEB,2007,11.603350732996903
DEB,2008,11.572729891695081
DEB,2009,11.630482697357195
DEB,2010,11.672683281100406
DEB,2011,11.69932262187823
DEB,2012,11.720070845258222
DEB,2013,11.75608887488615
DEB,2014,11.79753206299506
DEB,2015,11.8226229353228
DEB,2016,11.850716617154086
DEB,2017,11.874068014281605
DEB,2018,11.901898117115028
DEB,2019,11.874558218634732
DEB1,1999,10.41105818455958
DEB1,2000,10.413004520385371
DEB1,2001,10.436969082066186
DEB1,2002,10.443546488684381
DEB1,2003,10.471124796682833
DEB1,2004,10.47722938219766
DEB1,2005,10.514317503156843
DEB1,2006,10.545570096774801
DEB1,2007,10.558508320976953
DEB1,2008,10.522577721182317
DEB1,2009,10.565565287907814
DEB1,2010,10.60801349869593
DEB1,2011,10.62782594010375
DEB1,2012,10.651055681271295
DEB1,2013,10.696826162014522
DEB1,2014,10.72802257996704
DEB1,2015,10.750460788810054
DEB1,2016,10.796190056762303
DEB1,2017,10.823006866924242
DEB1,2018,10.85251320250023
DEB1,2019,10.831141082608159
DEB2,1999,9.2360012960894
DEB2,2000,9.24890894945829
DEB2,2001,9.280084694386488
DEB2,2002,9.30628307896573
DEB2,2003,9.333496502226925
DEB2,2004,9.334209737184107
DEB2,2005,9.361725803454485
DEB2,2006,9.402951311049765
DEB2,2007,9.428151330255924
DEB2,2008,9.397864206759303
DEB2,2009,9.443268695885093
DEB2,2010,9.498851350790144
DEB2,2011,9.515825279353987
DEB2,2012,9.551043645125212
DEB2,2013,9.579075103467346
DEB2,2014,9.61567080434931
DEB2,2015,9.65073816662437
DEB2,2016,9.66736323949794
DEB2,2017,9.692026741478067
DEB2,2018,9.72339690541164
DEB2,2019,9.699137541129256
DEB3,1999,10.822423781993688
DEB3,2000,10.823134446193501
DEB3,2001,10.837728609017269
DEB3,2002,10.84014859368181
DEB3,2003,10.872710145613697
DEB3,2004,10.873301420851144
DEB3,2005,10.914976276103575
DEB3,2006,10.96480460646039
DEB3,2007,10.977240218835176
DEB3,2008,10.95002624245841
DEB3,2009,11.019863626768547
DEB3,2010,11.059118439714924
DEB3,2011,11.092091813469901
DEB3,2012,11.108254491453703
DEB3,2013,11.139734304708954
DEB3,2014,11.18871093476656
DEB3,2015,11.21339345856121
DEB3,2016,11.232639043812908
DEB3,2017,11.25346913835019
DEB3,2018,11.279462602237894
DEB3,2019,11.247555939225386
DEC,1999,10.14026967428322
DEC,2000,10.161973923067464
DEC,2001,10.160135123187175
DEC,2002,10.16996028874047
DEC,2003,10.212587491200715
DEC,2004,10.259130914577169
DEC,2005,10.301195652698913
DEC,2006,10.346182290341732
DEC,2007,10.357485331347666
DEC,2008,10.25825708232574
DEC,2009,10.310569353092514
DEC,2010,10.366903908256617
DEC,2011,10.37404134291547
DEC,2012,10.3645677360017
DEC,2013,10.411941466019451
DEC,2014,10.435252216460063
DEC,2015,10.44185081114667
DEC,2016,10.473623240348322
DEC,2017,10.487154353552746
DEC,2018,10.481100136554907
DEC,2019,10.43260731345776
DEC0,1999,10.14026967428322
DEC0,2000,10.161973923067464
DEC0,2001,10.160135123187175
DEC0,2002,10.16996028874047
DEC0,2003,10.212587491200715
DEC0,2004,10.259130914577169
DEC0,2005,10.301195652698913
DEC0,2006,10.346182290341732
DEC0,2007,10.357485331347666
DEC0,2008,10.25825708232574
DEC0,2009,10.310569353092514
DEC0,2010,10.366903908256617
DEC0,2011,10.37404134291547
DEC0,2012,10.3645677360017
DEC0,2013,10.411941466019451
DEC0,2014,10.435252216460063
DEC0,2015,10.44185081114667
DEC0,2016,10.473623240348322
DEC0,2017,10.487154353552746
DEC0,2018,10.481100136554907
DEC0,2019,10.43260731345776
DED,1999,11.233335231768901
DED,2000,11.265002294155655
DED,2001,11.29818029828914
DED,2002,11.318601972219847
DED,2003,11.345730088507665
DED,2004,11.343093862938094
DED,2005,11.392859011799228
DED,2006,11.436658810691734
DED,2007,11.446537020445707
DED,2008,11.416944049937934
DED,2009,11.459716336544071
DED,2010,11.50693958528543
DED,2011,11.52613661219218
DED,2012,11.553479327546327
DED,2013,11.602103518021124
DED,2014,11.640332265511653
DED,2015,11.671951270608455
DED,2016,11.710673830947623
DED,2017,11.738213834516483
DED,2018,11.773684056419091
DED,2019,11.750976071957867
DED2,1999,10.300662055018222
DED2,2000,10.342430956093027
DED2,2001,10.385417282288355
DED2,2002,10.414869121735814
DED2,2003,10.448673732619051
DED2,2004,10.444133400680599
DED2,2005,10.479170427889743
DED2,2006,10.525278087953252
DED2,2007,10.527295640967386
DED2,2008,10.501765106234048
DED2,2009,10.538010686918044
DED2,2010,10.575628897234697
DED2,2011,10.591826190563761
DED2,2012,10.627046811970246
DED2,2013,10.672290756400066
DED2,2014,10.725461670855502
DED2,2015,10.751104504865225
DED2,2016,10.787468706251362
DED2,2017,10.821152939139381
DED2,2018,10.855178439285716
DED2,2019,10.832377776402694
DED4,1999,10.216895118607116
DED4,2000,10.238005380544434
DED4,2001,10.262704512811904
DED4,2002,10.275940368632423
DED4,2003,10.300150367210577
DED4,2004,10.29736140754765
DED4,2005,10.351566968011847
DED4,2006,10.393427991251684
DED4,2007,10.401308784549022
DED4,2008,10.354550432961702
DED4,2009,10.40543276188418
DED4,2010,10.450209137819648
DED4,2011,10.459272010290508
DED4,2012,10.468830054356365
DED4,2013,10.515511170676106
DED4,2014,10.54192455517346
DED4,2015,10.572859068730155
DED4,2016,10.606295913238313
DED4,2017,10.625551581756687
DED4,2018,10.652014566198597
DED4,2019,10.628059027234809
DED5,1999,9.825280575544177
DED5,2000,9.856150107658872
DED5,2001,9.885661101317117
DED5,2002,9.9015596954132
DED5,2003,9.921708537538448
DED5,2004,9.922511445324734
DED5,2005,9.9902705701204
DED5,2006,10.033082771081629
DED5,2007,10.058508995995814
DED5,2008,10.046237634667175
DED5,2009,10.088184618905034
DED5,2010,10.153588077667976
DED5,2011,10.190753788539917
DED5,2012,10.229279745700106
DED5,2013,10.285366344215928
DED5,2014,10.31618610277534
DED5,2015,10.357586622138532
DED5,2016,10.406288061031571
DED5,2017,10.43488168670553
DED5,2018,10.483243445829608
DED5,2019,10.462144023331112
DEE,1999,10.656554165148172
DEE,2000,10.671468513216027
DEE,2001,10.703484664024096
DEE,2002,10.708979228890282
DEE,2003,10.728270924711152
DEE,2004,10.727634486324165
DEE,2005,10.77266256757113
DEE,2006,10.81668590793898
DEE,2007,10.831540833589582
DEE,2008,10.785516184986452
DEE,2009,10.841927372299596
DEE,2010,10.858665672786264
DEE,2011,10.898960560480232
DEE,2012,10.915982973113117
DEE,2013,10.938767880768355
DEE,2014,10.957728848098736
DEE,2015,10.985137626115211
DEE,2016,11.017736613822075
DEE,2017,11.038408787223839
DEE,2018,11.078059609629168
DEE,2019,11.059414048463317
DEE0,1999,10.656554165148172
DEE0,2000,10.671468513216027
DEE0,2001,10.703484664024096
DEE0,2002,10.708979228890282
DEE0,2003,10.728270924711152
DEE0,2004,10.727634486324165
DEE0,2005,10.77266256757113
DEE0,2006,10.81668590793898
DEE0,2007,10.831540833589582
DEE0,2008,10.785516184986452
DEE0,2009,10.841927372299596
DEE0,2010,10.858665672786264
DEE0,2011,10.898960560480232
DEE0,2012,10.915982973113117
DEE0,2013,10.938767880768355
DEE0,2014,10.957728848098736
DEE0,2015,10.985137626115211
DEE0,2016,11.017736613822075
DEE0,2017,11.038408787223839
DEE0,2018,11.078059609629168
DEE0,2019,11.059414048463317
DEF,1999,11.06257370655945
DEF,2000,11.092141469563385
DEF,2001,11.078664044351326
DEF,2002,11.08937464182815
DEF,2003,11.110857230947122
DEF,2004,11.116460880355353
DEF,2005,11.147185558124432
DEF,2006,11.171166860093711
DEF,2007,11.20228219017192
DEF,2008,11.174304982520404
DEF,2009,11.19732226721835
DEF,2010,11.237568854309067
DEF,2011,11.274265529780042
DEF,2012,11.289868284925912
DEF,2013,11.325005104082322
DEF,2014,11.348039618887054
DEF,2015,11.379525835093185
DEF,2016,11.436311987426876
DEF,2017,11.463421305967138
DEF,2018,11.507175867668419
DEF,2019,11.49637292441567
DEF0,1999,11.06257370655945
DEF0,2000,11.092141469563385
DEF0,2001,11.078664044351326
DEF0,2002,11.08937464182815
DEF0,2003,11.110857230947122
DEF0,2004,11.116460880355353
DEF0,2005,11.147185558124432
DEF0,2006,11.171166860093711
DEF0,2007,11.20228219017192
DEF0,2008,11.174304982520404
DEF0,2009,11.19732226721835
DEF0,2010,11.237568854309067
DEF0,2011,11.274265529780042
DEF0,2012,11.289868284925912
DEF0,2013,11.325005104082322
DEF0,2014,11.348039618887054
DEF0,2015,11.379525835093185
DEF0,2016,11.436311987426876
DEF0,2017,11.463421305967138
DEF0,2018,11.507175867668419
DEF0,2019,11.49637292441567
DEG,1999,10.584682589952976
DEG,2000,10.61057905752562
DEG,2001,10.62345386353161
DEG,2002,10.642896465378692
DEG,2003,10.664987533114314
DEG,2004,10.66459520517544
DEG,2005,10.705918418051601
DEG,2006,10.748240176555603
DEG,2007,10.75813519413087
DEG,2008,10.716767007129834
DEG,2009,10.775378856833585
DEG,2010,10.832209100670722
DEG,2011,10.84666984339859
DEG,2012,10.885582691476065
DEG,2013,10.936610290203316
DEG,2014,10.959114223015241
DEG,2015,10.985430340536757
DEG,2016,11.022669984342281
DEG,2017,11.03936367296474
DEG,2018,11.063286501126093
DEG,2019,11.038436431321513
DEG0,1999,10.584682589952976
DEG0,2000,10.61057905752562
DEG0,2001,10.62345386353161
DEG0,2002,10.642896465378692
DEG0,2003,10.664987533114314
DEG0,2004,10.66459520517544
DEG0,2005,10.705918418051601
DEG0,2006,10.748240176555603
DEG0,2007,10.75813519413087
DEG0,2008,10.716767007129834
DEG0,2009,10.775378856833585
DEG0,2010,10.832209100670722
DEG0,2011,10.84666984339859
DEG0,2012,10.885582691476065
DEG0,2013,10.936610290203316
DEG0,2014,10.959114223015241
DEG0,2015,10.985430340536757
DEG0,2016,11.022669984342281
DEG0,2017,11.03936367296474
DEG0,2018,11.063286501126093
DEG0,2019,11.038436431321513
DK,1999,12.089640678020046
DK,2000,12.122938831974267
DK,2001,12.153699294407065
DK,2002,12.172274985009343
DK,2003,12.21811079537169
DK,2004,12.268260092557684
DK,2005,12.326214053594436
DK,2006,12.360437273897382
DK,2007,12.395094414023053
DK,2008,12.351375902078047
DK,2009,12.401497108091736
DK,2010,12.420699431944346
DK,2011,12.44736255131689
DK,2012,12.463589333306478
DK,2013,12.490337485889464
DK,2014,12.517291467698184
DK,2015,12.55358966338014
DK,2016,12.594080118697144
DK,2017,12.61927011506366
DK,2018,12.645860594337114
DK,2019,12.652412930744374
DK0,1999,12.058428709192606
DK0,2000,12.096250636640313
DK0,2001,12.127674792674274
DK0,2002,12.146402308863792
DK0,2003,12.18737187097125
DK0,2004,12.227763440096455
DK0,2005,12.283421574391094
DK0,2006,12.318980617349668
DK0,2007,12.351168511123822
DK0,2008,12.321995819381996
DK0,2009,12.369544745616498
DK0,2010,12.383959759700694
DK0,2011,12.411623264772485
DK0,2012,12.433955827030935
DK0,2013,12.466380604943133
DK0,2014,12.502732571181477
DK0,2015,12.54125733933805
DK0,2016,12.582452515914081
DK0,2017,12.605957378936424
DK0,2018,12.635108696742222
DK0,2019,12.644664519689583
DK01,1999,11.08672710066511
DK01,2000,11.124369242499975
DK01,2001,11.134138703893221
DK01,2002,11.160345695773929
DK01,2003,11.219087416653776
DK01,2004,11.288702831656398
DK01,2005,11.306570321380692
DK01,2006,11.338996154558867
DK01,2007,11.384987883485218
DK01,2008,11.361981986569775
DK01,2009,11.444645446486048
DK01,2010,11.443452335320643
DK01,2011,11.485106480367865
DK01,2012,11.519562193088827
DK01,2013,11.566035333387624
DK01,2014,11.618390725142156
DK01,2015,11.645761303252904
DK01,2016,11.696747728473696
DK01,2017,11.727198832262587
DK01,2018,11.749349479255761
DK01,2019,11.766814841890248
DK02,1999,9.838450773955598
DK02,2000,9.886169964969435
DK02,2001,9.931335669087952
DK02,2002,9.953349047387759
DK02,2003,9.99359193292198
DK02,2004,10.024700255709016
DK02,2005,10.086987165149758
DK02,2006,10.104544582452421
DK02,2007,10.096460102253003
DK02,2008,10.062082342660338
DK02,2009,10.108361628675588
DK02,2010,10.116373473785604
DK02,2011,10.145280910040798
DK02,2012,10.144561391176193
DK02,2013,10.165196602397403
DK02,2014,10.225291302434135
DK02,2015,10.239773700415334
DK02,2016,10.281055117747007
DK02,2017,10.307162726333898
DK02,2018,10.353453320570356
DK02,2019,10.358837780686242
DK03,1999,10.465909114888293
DK03,2000,10.497238064960339
DK03,2001,10.535951172042756
DK03,2002,10.553198908830566
DK03,2003,10.58514143748478
DK03,2004,10.600896887199161
DK03,2005,10.680455295680876
DK03,2006,10.729121361394363
DK03,2007,10.761949575384467
DK03,2008,10.720998291761862
DK03,2009,10.75937711262703
DK03,2010,10.78466972873619
DK03,2011,10.800409514984166
DK03,2012,10.822862922020201
DK03,2013,10.848814037263983
DK03,2014,10.870320626904027
DK03,2015,10.89974554308377
DK03,2016,10.923159262074963
DK03,2017,10.94101455079632
DK03,2018,10.971971163281054
DK03,2019,10.968407060837759
DK04,1999,10.51224555150875
DK04,2000,10.554411236096533
DK04,2001,10.599048567452435
DK04,2002,10.60532659914716
DK04,2003,10.640989599668293
DK04,2004,10.663142485898604
DK04,2005,10.751297924424016
DK04,2006,10.785564201143071
DK04,2007,10.817837402116211
DK04,2008,10.793994932179649
DK04,2009,10.80233869493974
DK04,2010,10.839607774090764
DK04,2011,10.84991420164233
DK04,2012,10.864975716726406
DK04,2013,10.890706535175285
DK04,2014,10.899530980803844
DK04,2015,10.983386330605095
DK04,2016,11.020972461014088
DK04,2017,11.040505799457947
DK04,2018,11.07738741497338
DK04,2019,11.087205403281773
DK05,1999,9.719987101118896
DK05,2000,9.751327722984021
DK05,2001,9.806085836995049
DK05,2002,9.823161054597943
DK05,2003,9.826170127902945
DK05,2004,9.850775357247791
DK05,2005,9.928821910383467
DK05,2006,9.972616614748702
DK05,2007,9.993729455752243
DK05,2008,9.958470880368408
DK05,2009,9.969562236920535
DK05,2010,9.981750523571383
DK05,2011,10.014241497470662
DK05,2012,10.025853404363879
DK05,2013,10.038023253174485
DK05,2014,10.069579790157317
DK05,2015,10.101859198116347
DK05,2016,10.144724035154775
DK05,2017,10.154024456401029
DK05,2018,10.173835249051587
DK05,2019,10.17827509673598
DKZ,1999,8.607119814942388
DKZ,2000,8.486123488338661
DKZ,2001,8.492000503809194
DKZ,2002,8.504831094592163
DKZ,2003,8.720555171212593
DKZ,2004,9.041544134281672
DKZ,2005,9.15350014280424
DKZ,2006,9.156673737127118
DKZ,2007,9.247960766841414
DKZ,2008,8.809283533155682
DKZ,2009,8.942054308214727
DKZ,2010,9.098487716800545
DKZ,2011,9.098059297733036
DKZ,2012,8.929979434494955
DKZ,2013,8.74688326740047
DKZ,2014,8.280467823378624
DKZ,2015,8.151898345496942
DKZ,2016,8.133945439856298
DKZ,2017,8.293587033115914
DKZ,2018,8.107816442807914
DKZ,2019,7.788273744968143
DKZZ,1999,8.607119814942388
DKZZ,2000,8.486123488338661
DKZZ,2001,8.492000503809194
DKZZ,2002,8.504831094592163
DKZZ,2003,8.720555171212593
DKZZ,2004,9.041544134281672
DKZZ,2005,9.15350014280424
DKZZ,2006,9.156673737127118
DKZZ,2007,9.247960766841414
DKZZ,2008,8.809283533155682
DKZZ,2009,8.942054308214727
DKZZ,2010,9.098487716800545
DKZZ,2011,9.098059297733036
DKZZ,2012,8.929979434494955
DKZZ,2013,8.74688326740047
DKZZ,2014,8.280467823378624
DKZZ,2015,8.151898345496942
DKZZ,2016,8.133945439856298
DKZZ,2017,8.293587033115914
DKZZ,2018,8.107816442807914
DKZZ,2019,7.788273744968143
EE,1999,8.72772150416286
EE,2000,8.851816577108247
EE,2001,8.964769702400298
EE,2002,9.076172205225472
EE,2003,9.187835015595988
EE,2004,9.336379895502409
EE,2005,9.515537899314753
EE,2006,9.705117708085035
EE,2007,9.718245334761194
EE,2008,9.556187101835004
EE,2009,9.598394789824553
EE,2010,9.721801393834044
EE,2011,9.79348740150757
EE,2012,9.847487408818749
EE,2013,9.905896149536122
EE,2014,9.934567527304951
EE,2015,9.98727293994568
EE,2016,10.07885204833822
EE,2017,10.158814807536361
EE,2018,10.230352717241226
EE,2019,10.197444397363196
EE0,1999,8.72772150416286
EE0,2000,8.851816577108247
EE0,2001,8.964769702400298
EE0,2002,9.076172205225472
EE0,2003,9.187835015595988
EE0,2004,9.336379895502409
EE0,2005,9.515537899314753
EE0,2006,9.705117708085035
EE0,2007,9.718245334761194
EE0,2008,9.556187101835004
EE0,2009,9.598394789824553
EE0,2010,9.721801393834044
EE0,2011,9.79348740150757
EE0,2012,9.847487408818749
EE0,2013,9.905896149536122
EE0,2014,9.934567527304951
EE0,2015,9.98727293994568
EE0,2016,10.07885204833822
EE0,2017,10.158814807536361
EE0,2018,10.230352717241226
EE0,2019,10.197444397363196
EE00,1999,8.72772150416286
EE00,2000,8.851816577108247
EE00,2001,8.964769702400298
EE00,2002,9.076172205225472
EE00,2003,9.187835015595988
EE00,2004,9.336379895502409
EE00,2005,9.515537899314753
EE00,2006,9.705117708085035
EE00,2007,9.718245334761194
EE00,2008,9.556187101835004
EE00,2009,9.598394789824553
EE00,2010,9.721801393834044
EE00,2011,9.79348740150757
EE00,2012,9.847487408818749
EE00,2013,9.905896149536122
EE00,2014,9.934567527304951
EE00,2015,9.98727293994568
EE00,2016,10.07885204833822
EE00,2017,10.158814807536361
EE00,2018,10.230352717241226
EE00,2019,10.197444397363196
EL,1999,11.870432062988819
EL,2000,11.932910250528906
EL,2001,12.004328240514836
EL,2002,12.094609658724853
EL,2003,12.17414751874978
EL,2004,12.202277001177427
EL,2005,12.291615140073336
EL,2006,12.357482100201905
EL,2007,12.39665329360653
EL,2008,12.378066807891424
EL,2009,12.319954882956072
EL,2010,12.222478431656898
EL,2011,12.146219875759295
EL,2012,12.100069590154575
EL,2013,12.085237343945847
EL,2014,12.08033287635922
EL,2015,12.069646667632885
EL,2016,12.083358930277331
EL,2017,12.098251772340133
EL,2018,12.118608802556883
EL,2019,12.015677162134972
EL3,1999,11.080921804071938
EL3,2000,11.141112517442371
EL3,2001,11.230786003830335
EL3,2002,11.320483872924129
EL3,2003,11.416576005301625
EL3,2004,11.451464656146863
EL3,2005,11.555349024300618
EL3,2006,11.626324772783404
EL3,2007,11.667506966266304
EL3,2008,11.661353142472862
EL3,2009,11.596706897968986
EL3,2010,11.499319319763643
EL3,2011,11.409209263353457
EL3,2012,11.36391279626158
EL3,2013,11.346160829321745
EL3,2014,11.33399949663504
EL3,2015,11.326685159902205
EL3,2016,11.344922939770406
EL3,2017,11.358466087500755
EL3,2018,11.378566072505572
EL3,2019,11.266721811544988
EL30,1999,11.080921804071938
EL30,2000,11.141112517442371
EL30,2001,11.230786003830335
EL30,2002,11.320483872924129
EL30,2003,11.416576005301625
EL30,2004,11.451464656146863
EL30,2005,11.555349024300618
EL30,2006,11.626324772783404
EL30,2007,11.667506966266304
EL30,2008,11.661353142472862
EL30,2009,11.596706897968986
EL30,2010,11.499319319763643
EL30,2011,11.409209263353457
EL30,2012,11.36391279626158
EL30,2013,11.346160829321745
EL30,2014,11.33399949663504
EL30,2015,11.326685159902205
EL30,2016,11.344922939770406
EL30,2017,11.358466087500755
EL30,2018,11.378566072505572
EL30,2019,11.266721811544988
EL4,1999,9.5297471033911
EL4,2000,9.592380580273133
EL4,2001,9.639178197606089
EL4,2002,9.745361313970491
EL4,2003,9.831770796069096
EL4,2004,9.869215414960594
EL4,2005,9.948057873296053
EL4,2006,10.007310937413518
EL4,2007,10.064928876625697
EL4,2008,10.021441684665787
EL4,2009,9.964073114766217
EL4,2010,9.854794558645512
EL4,2011,9.770234978181037
EL4,2012,9.755972557772415
EL4,2013,9.772935146891934
EL4,2014,9.76471502053306
EL4,2015,9.734678292089093
EL4,2016,9.751385356465947
EL4,2017,9.776443074313544
EL4,2018,9.807883179461207
EL4,2019,9.678083949227318
EL41,1999,7.560111714533556
EL41,2000,7.6162540190465196
EL41,2001,7.657500160656472
EL41,2002,7.820098228608194
EL41,2003,7.8777649609608895
EL41,2004,7.9363813458113
EL41,2005,8.019810143346735
EL41,2006,8.103001113843119
EL41,2007,8.164373662945637
EL41,2008,8.130197469291726
EL41,2009,8.062990467757938
EL41,2010,7.971386122754888
EL41,2011,7.898422232742123
EL41,2012,7.85092939269005
EL41,2013,7.847016165257149
EL41,2014,7.822100118835836
EL41,2015,7.79689267316373
EL41,2016,7.797081719957484
EL41,2017,7.810677043117338
EL41,2018,7.842930569797832
EL41,2019,7.752524230086399
EL42,1999,8.488705235613931
EL42,2000,8.531316979486634
EL42,2001,8.548368162680925
EL42,2002,8.662843848185366
EL42,2003,8.74815728243524
EL42,2004,8.804166012408654
EL42,2005,8.878784430546956
EL42,2006,8.946797913710881
EL42,2007,9.009817776657775
EL42,2008,8.935790361976848
EL42,2009,8.883407292578935
EL42,2010,8.789413342063886
EL42,2011,8.712763264428487
EL42,2012,8.712907990321188
EL42,2013,8.727883522260635
EL42,2014,8.714009194360644
EL42,2015,8.675018824608607
EL42,2016,8.686115376247075
EL42,2017,8.721577890511487
EL42,2018,8.761915047479837
EL42,2019,8.603291985462025
EL43,1999,8.851302638848262
EL43,2000,8.929388931252538
EL43,2001,8.997138488111277
EL43,2002,9.082589951571215
EL43,2003,9.177697338379126
EL43,2004,9.196952148335928
EL43,2005,9.277336184000017
EL43,2006,9.323711020688425
EL43,2007,9.376491895607499
EL43,2008,9.350904601128873
EL43,2009,9.2931242423051
EL43,2010,9.168290540639386
EL43,2011,9.074730248859154
EL43,2012,9.060444958978792
EL43,2013,9.084943801780158
EL43,2014,9.085432263164872
EL43,2015,9.060163784970895
EL43,2016,9.085273624375995
EL43,2017,9.106449886405592
EL43,2018,9.131565526891757
EL43,2019,9.010286930418083
EL5,1999,10.3964701317689
EL5,2000,10.461886028419217
EL5,2001,10.522682171942359
EL5,2002,10.605277526326057
EL5,2003,10.675746931056619
EL5,2004,10.692662382730083
EL5,2005,10.766494589436427
EL5,2006,10.836935258186772
EL5,2007,10.872641286162354
EL5,2008,10.855303523857913
EL5,2009,10.806392290419685
EL5,2010,10.716080163985273
EL5,2011,10.656012460215257
EL5,2012,10.597693172751143
EL5,2013,10.5754432718163
EL5,2014,10.57738233939362
EL5,2015,10.566532678319588
EL5,2016,10.571605601389495
EL5,2017,10.586158549006324
EL5,2018,10.59580764114981
EL5,2019,10.497775813958254
EL51,1999,8.691277582384787
EL51,2000,8.745195320702166
EL51,2001,8.807708247178624
EL51,2002,8.882676229946192
EL51,2003,8.937292035533332
EL51,2004,8.970533759765434
EL51,2005,9.004708836313176
EL51,2006,9.094509679257449
EL51,2007,9.153805998676544
EL51,2008,9.13841570697956
EL51,2009,9.122615649707207
EL51,2010,8.98860832402224
EL51,2011,8.918936716349853
EL51,2012,8.85119094044529
EL51,2013,8.826652411104282
EL51,2014,8.822631681457231
EL51,2015,8.825787569361191
EL51,2016,8.825697958953397
EL51,2017,8.837540401498778
EL51,2018,8.850418734656348
EL51,2019,8.7787232618868
EL52,1999,9.90698044527768
EL52,2000,9.976050045337344
EL52,2001,10.025829513814449
EL52,2002,10.106980896937582
EL52,2003,10.192204963839623
EL52,2004,10.199511608688479
EL52,2005,10.29383056256157
EL52,2006,10.371975971930983
EL52,2007,10.41344630067399
EL52,2008,10.387118839507679
EL52,2009,10.313466789947617
EL52,2010,10.223206664540658
EL52,2011,10.145475625250791
EL52,2012,10.084381424005555
EL52,2013,10.061303791698915
EL52,2014,10.078153630787945
EL52,2015,10.077501362030942
EL52,2016,10.087330451502003
EL52,2017,10.110525705372686
EL52,2018,10.133099339637123
EL52,2019,10.030186280581507
EL53,1999,8.09737760599361
EL53,2000,8.169928121136016
EL53,2001,8.267020111549359
EL53,2002,8.371968555663269
EL53,2003,8.426355594683965
EL53,2004,8.468011350551501
EL53,2005,8.502193252725956
EL53,2006,8.512952211158982
EL53,2007,8.476698226749223
EL53,2008,8.524883544700243
EL53,2009,8.535724422595495
EL53,2010,8.513285566585221
EL53,2011,8.583980432287325
EL53,2012,8.527020742455045
EL53,2013,8.505847066896154
EL53,2014,8.456472439979498
EL53,2015,8.369275380177507
EL53,2016,8.365791064188562
EL53,2017,8.33306119676823
EL53,2018,8.241487119534964
EL53,2019,8.108692480524528
EL54,1999,8.142424102750617
EL54,2000,8.199379005744909
EL54,2001,8.285742733087828
EL54,2002,8.367176952995171
EL54,2003,8.394424246747482
EL54,2004,8.41487027978662
EL54,2005,8.474058107098571
EL54,2006,8.522898882956003
EL54,2007,8.548284798893912
EL54,2008,8.522083215734819
EL54,2009,8.50628794477608
EL54,2010,8.422497822576913
EL54,2011,8.331819782455236
EL54,2012,8.3051181574328
EL54,2013,8.290342778170702
EL54,2014,8.276079133447386
EL54,2015,8.266768367320164
EL54,2016,8.261076967229652
EL54,2017,8.277765266486757
EL54,2018,8.302069891728248
EL54,2019,8.220268537597525
EL6,1999,10.359276568661997
EL6,2000,10.42333406545715
EL6,2001,10.478429858478144
EL6,2002,10.571024831174451
EL6,2003,10.62113830342884
EL6,2004,10.641741455047221
EL6,2005,10.719091717704348
EL6,2006,10.771288215207852
EL6,2007,10.800699638975978
EL6,2008,10.7625992821231
EL6,2009,10.709976587959215
EL6,2010,10.609927985008657
EL6,2011,10.552698780654138
EL6,2012,10.503126204343376
EL6,2013,10.488008613374944
EL6,2014,10.494222367370401
EL6,2015,10.48513066216737
EL6,2016,10.496232184161487
EL6,2017,10.509790887526817
EL6,2018,10.536869601187345
EL6,2019,10.461714948529927
EL61,1999,8.929171707817513
EL61,2000,8.997549298366028
EL61,2001,9.068892008391808
EL61,2002,9.198578471220674
EL61,2003,9.24922929932541
EL61,2004,9.233057375799477
EL61,2005,9.324889740517593
EL61,2006,9.371795736088753
EL61,2007,9.408065187136103
EL61,2008,9.377069326867316
EL61,2009,9.284015464736852
EL61,2010,9.181689837134895
EL61,2011,9.137550300240846
EL61,2012,9.09856711636098
EL61,2013,9.09307932505997
EL61,2014,9.103611142278725
EL61,2015,9.087332837361561
EL61,2016,9.09583034916472
